HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.image_url,Input.image_A_url,Input.image_B_url,Answer.choice,Approve,Reject
3QX22DUVOOBM8GFRGKHKNQU1X58VM8,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:49 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:49 PDT 2018,,,3JZQSN0I3R407TV8V4JNHJ263W3GFE,A2LV5432PV1S39,Submitted,Sat Mar 10 06:06:55 PST 2018,Sat Mar 10 06:06:59 PST 2018,Tue Mar 13 07:06:59 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_11221_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_11221_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_11221_fake_A.png,optionB,,
3R0WOCG21M3JR7KEY18C8E5OAK8DUK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,3EO896NRAXPKH03AYU9FV09NMXUTJ5,A119A8DHXU2PP7,Submitted,Sat Mar 10 06:30:32 PST 2018,Sat Mar 10 06:30:40 PST 2018,Tue Mar 13 07:30:40 PDT 2018,,,,8,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_1780_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_1780_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_1780_fake_A.png,optionB,,
3R0WOCG21M3JR7KEY18C8E5OAK8DUK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,3YDTZAI2WYAT5Y8GT421JS19CHB14B,A2LV5432PV1S39,Submitted,Sat Mar 10 05:58:31 PST 2018,Sat Mar 10 05:58:34 PST 2018,Tue Mar 13 06:58:34 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_1780_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_1780_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_1780_fake_A.png,optionB,,
3R6RZGK0XF6M2X45ZN5VHLH86FMVYY,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,3A4TN5196LC74D69O8B4UDT4LJQCH0,A1EZRTSWXP7LJJ,Submitted,Sat Mar 10 06:25:33 PST 2018,Sat Mar 10 06:26:51 PST 2018,Tue Mar 13 07:26:51 PDT 2018,,,,78,100% (5/5),100% (5/5),100% (5/5),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2181_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2181_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2181_fake_A.png,optionB,,
3RBI0I35XEX2QO2MFDZPYQPPFVTY34,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:50 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:50 PDT 2018,,,3FE7TXL1LJH7JODAA59SRECJ0F6Q2Y,A2LV5432PV1S39,Submitted,Sat Mar 10 05:56:22 PST 2018,Sat Mar 10 05:56:26 PST 2018,Tue Mar 13 06:56:26 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_1171_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_1171_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_1171_fake_A.png,optionB,,
3RBI0I35XEX2QO2MFDZPYQPPFVTY34,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:50 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:50 PDT 2018,,,3TGOYF991YG8VTTTAY337Y40MRZUUT,A119A8DHXU2PP7,Submitted,Sat Mar 10 06:26:52 PST 2018,Sat Mar 10 06:27:01 PST 2018,Tue Mar 13 07:27:01 PDT 2018,,,,9,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_1171_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_1171_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_1171_fake_A.png,optionB,,
3RBI0I35XEX2QO2MFDZPYQPPFVU3YA,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3WR9XG3T6457GKNIIKJAK2SMF3C74F,A2LV5432PV1S39,Submitted,Sat Mar 10 06:10:48 PST 2018,Sat Mar 10 06:10:51 PST 2018,Tue Mar 13 07:10:51 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6001_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6001_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6001_fake_A.png,optionB,,
3RBI0I35XEX2QO2MFDZPYQPPFVU3YA,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3ZY8KE4ISKXGGFBCYFT3TJ9UXD0QV7,A1EZRTSWXP7LJJ,Submitted,Sat Mar 10 06:07:15 PST 2018,Sat Mar 10 06:08:05 PST 2018,Tue Mar 13 07:08:05 PDT 2018,,,,50,100% (5/5),100% (5/5),100% (5/5),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6001_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6001_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6001_fake_A.png,optionB,,
3RHLQY6EDTYKA9QZJVHUVA7UB7KD4X,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:44 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:44 PDT 2018,,,3HFNH7HEMI8XYILH9KUHTI6KAYEQGK,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:29:01 PST 2018,Sat Mar 10 06:30:46 PST 2018,Tue Mar 13 07:30:46 PDT 2018,,,,105,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6901_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6901_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6901_fake_A.png,optionB,,
3RSBJ6YZECKLCMEDTLRTX8GK4B0FOK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:49 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:49 PDT 2018,,,34Q075JO1Y7C6AQFA3FZ7PBWV5X10X,A20VJWCDIBKTZI,Submitted,Sat Mar 10 06:19:43 PST 2018,Sat Mar 10 06:19:50 PST 2018,Tue Mar 13 07:19:50 PDT 2018,,,,7,100% (3/3),100% (3/3),100% (3/3),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_10571_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_10571_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_10571_fake_A.png,optionB,,
3RSBJ6YZECKLCMEDTLRTX8GK4B0FOK,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:49 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:49 PDT 2018,,,3VAR3R6G1QVFKR2JB9QPC0UM7EHO8S,A2LV5432PV1S39,Submitted,Sat Mar 10 06:07:18 PST 2018,Sat Mar 10 06:07:25 PST 2018,Tue Mar 13 07:07:25 PDT 2018,,,,7,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_10571_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_10571_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_10571_fake_A.png,optionB,,
3S37Y8CWI8UJJFQQ0QMKNYWFINPW4O,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3E13VNJ1NOPND57VET45DTBSHZB1IP,A3CBOZUTFR0NR7,Submitted,Sat Mar 10 05:50:24 PST 2018,Sat Mar 10 05:50:45 PST 2018,Tue Mar 13 06:50:45 PDT 2018,,,,21,100% (56/56),100% (56/56),100% (56/56),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_5871_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_5871_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_5871_fake_A.png,optionB,,
3S37Y8CWI8UJJFQQ0QMKNYWFINPW4O,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:55 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:55 PDT 2018,,,3WT783CTPCBXD03NOG1882Q6Q6JCBI,A2LV5432PV1S39,Submitted,Sat Mar 10 06:03:22 PST 2018,Sat Mar 10 06:03:25 PST 2018,Tue Mar 13 07:03:25 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_5871_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_5871_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_5871_fake_A.png,optionB,,
3S829FDFT2VB8BE936JZSL4S42PDXC,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:54 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:54 PDT 2018,,,3FE2ERCCZY20QJ10XQS0YMPCWOJOPE,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:30:53 PST 2018,Sat Mar 10 06:32:22 PST 2018,Tue Mar 13 07:32:22 PDT 2018,,,,89,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_3031_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_3031_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_3031_fake_A.png,optionB,,
3S829FDFT2VB8BE936JZSL4S42PDXC,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:54 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:54 PDT 2018,,,3ON104KXQLQM6ZOJQSRMCIR38UKW45,A2LV5432PV1S39,Submitted,Sat Mar 10 06:09:29 PST 2018,Sat Mar 10 06:09:31 PST 2018,Tue Mar 13 07:09:31 PDT 2018,,,,2,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_3031_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_3031_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_3031_fake_A.png,optionB,,
3SA4EMRVJVWC0IBO53LNJ1Y68E70PI,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:53 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:53 PDT 2018,,,3X4MXAO0BHIT75QH14NZKB2D083WRN,A2LV5432PV1S39,Submitted,Sat Mar 10 06:01:29 PST 2018,Sat Mar 10 06:01:32 PST 2018,Tue Mar 13 07:01:32 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_2371_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_2371_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_2371_fake_A.png,optionB,,
3SD15I2WD2O074SG9U4XFZ5WGL163D,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:54 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:54 PDT 2018,,,3NLZY2D53QJDKAZIKBRX6ABS6FXLQI,A2LV5432PV1S39,Submitted,Sat Mar 10 05:58:52 PST 2018,Sat Mar 10 05:58:55 PST 2018,Tue Mar 13 06:58:55 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_3651_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_3651_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_3651_fake_A.png,optionB,,
3SR6AEG6W5NHKW9LUYOR2KQZY0BYHB,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:54 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:54 PDT 2018,,,3VNXK88KKDCAOGUQHDIH7OJ5NDUV9O,A3CBOZUTFR0NR7,Submitted,Sat Mar 10 05:46:33 PST 2018,Sat Mar 10 05:46:57 PST 2018,Tue Mar 13 06:46:57 PDT 2018,,,,24,100% (56/56),100% (56/56),100% (56/56),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_3151_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_3151_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_3151_fake_A.png,optionB,,
3SX4X51T803QGVX5I551J75T7VNAO2,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:45 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:45 PDT 2018,,,3TOK3KHVJUCBKDX014YJY0YRWUB7OO,A1EZRTSWXP7LJJ,Submitted,Sat Mar 10 06:05:16 PST 2018,Sat Mar 10 06:05:53 PST 2018,Tue Mar 13 07:05:53 PDT 2018,,,,37,100% (5/5),100% (5/5),100% (5/5),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_8810_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_8810_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_8810_fake_A.png,optionB,,
3SX4X51T803QGVX5I551J75T7VNAO2,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:45 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:45 PDT 2018,,,3UJ1CZ6IZIJBV1BAKS0VKLUW2DJS5R,A2LV5432PV1S39,Submitted,Sat Mar 10 06:05:08 PST 2018,Sat Mar 10 06:05:13 PST 2018,Tue Mar 13 07:05:13 PDT 2018,,,,5,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_8810_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_8810_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_8810_fake_A.png,optionB,,
3TC2K6WK9GWYQ0FLY9NQG3WVG2R82Q,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:50 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:50 PDT 2018,,,3JBT3HLQF9WCPNF7ZZ3HEKWGGSJPZE,A2LV5432PV1S39,Submitted,Sat Mar 10 05:56:14 PST 2018,Sat Mar 10 05:56:18 PST 2018,Tue Mar 13 06:56:18 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_12540_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_12540_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_12540_fake_A.png,optionB,,
3TL87MO8CMJD61BGGTB15RCQ96VFL3,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:45 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:45 PDT 2018,,,3ZPPDN2SLWQTM584MNT77KVJNITE93,A2LV5432PV1S39,Submitted,Sat Mar 10 06:01:54 PST 2018,Sat Mar 10 06:01:57 PST 2018,Tue Mar 13 07:01:57 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_8400_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_8400_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_8400_fake_A.png,optionB,,
3TUOHPJXYHRAHHE0K1OPK9TDBIUXW4,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:46 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:46 PDT 2018,,,3U0SRXB7CEZ3KBH393WCOSPM7W0RNS,A2LV5432PV1S39,Submitted,Sat Mar 10 06:09:20 PST 2018,Sat Mar 10 06:09:23 PST 2018,Tue Mar 13 07:09:23 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_971_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_971_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_971_fake_A.png,optionB,,
3TZ0XG8CBUE9QK0KJI25QQ49M8189I,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,3IKZ72A5B5A6HLCUI8WI73B348RNFV,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:28:52 PST 2018,Sat Mar 10 06:30:11 PST 2018,Tue Mar 13 07:30:11 PDT 2018,,,,79,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_15051_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_15051_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_15051_fake_A.png,optionB,,
3TZ0XG8CBUE9QK0KJI25QQ49M8189I,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:52 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:52 PDT 2018,,,3NPI0JQDAPZG3B68T7EZSWVZVWXPTY,A2LV5432PV1S39,Submitted,Sat Mar 10 05:55:45 PST 2018,Sat Mar 10 05:55:49 PST 2018,Tue Mar 13 06:55:49 PDT 2018,,,,4,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_15051_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_15051_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_15051_fake_A.png,optionB,,
3UL5XDRDNCDQPXY8GSPOEAZ70CI85R,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:51 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:51 PDT 2018,,,3HVVDCPGTFMACPY9KUAI5NOBZ10YT1,A2LV5432PV1S39,Submitted,Sat Mar 10 05:59:05 PST 2018,Sat Mar 10 05:59:08 PST 2018,Tue Mar 13 06:59:08 PDT 2018,,,,3,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_13931_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_13931_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_13931_fake_A.png,optionB,,
3ULIZ0H1VAZ8EXENH7G9Z0CZM6C150,3WXKWJ1SHEMOHME7RONJNXBCJ2WTDQ,Choose between image A or B,Choose between image A or B whose visual quality is better,"image, comparison, choose, abtest",$0.00 ,Sat Mar 10 05:43:56 PST 2018,2,BatchId:3147730;OriginalHitTemplateId:926158629;,120,259200,Sat Mar 17 06:43:56 PDT 2018,,,3LWJHTCVCDGRKIPMY0OZBX689JEQFL,A3AVUWEVKE63E8,Submitted,Sat Mar 10 06:28:59 PST 2018,Sat Mar 10 06:30:40 PST 2018,Tue Mar 13 07:30:40 PDT 2018,,,,101,0% (0/0),0% (0/0),0% (0/0),https://raw.githubusercontent.com/napCC/PhotoRep/master/real_orange/n07740461_6640_real_B.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/CycleGAN_fake_apple/n07740461_6640_real_A.png,https://raw.githubusercontent.com/napCC/PhotoRep/master/Apple2Orange_cycle_attn_gan_X1_fake_apple/n07740461_6640_fake_A.png,optionB,,
